appointment_id,service_id,service_name,practice_name,contact_name,email,phone,date,time,status,booking_channel,reference_code
apt_014892,svc_auditing,Medical Auditing,Clinic 14892,Manager 14892,clinic14892@example.com,+1-555-300-6892,2027-04-13,11:00,confirmed,chatbot,COB-20270413-014892
apt_014893,svc_customer_care,Customer Care,Clinic 14893,Manager 14893,clinic14893@example.com,+1-555-300-6893,2027-04-13,13:15,pending,web_form,COB-20270413-014893
apt_014894,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14894,Manager 14894,clinic14894@example.com,+1-555-300-6894,2027-04-13,14:30,rescheduled,phone_assist,COB-20270413-014894
apt_014895,svc_financial_management,Financial Management,Clinic 14895,Manager 14895,clinic14895@example.com,+1-555-300-6895,2027-04-13,15:45,cancelled,chatbot,COB-20270413-014895
apt_014896,svc_communication,Communication Services,Clinic 14896,Manager 14896,clinic14896@example.com,+1-555-300-6896,2027-04-13,16:00,confirmed,web_form,COB-20270413-014896
apt_014897,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14897,Manager 14897,clinic14897@example.com,+1-555-300-6897,2027-04-13,09:15,pending,phone_assist,COB-20270413-014897
apt_014898,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14898,Manager 14898,clinic14898@example.com,+1-555-300-6898,2027-04-13,10:30,rescheduled,chatbot,COB-20270413-014898
apt_014899,svc_billing_denials,Medical Billing and Denial Management,Clinic 14899,Manager 14899,clinic14899@example.com,+1-555-300-6899,2027-04-13,11:45,cancelled,web_form,COB-20270413-014899
apt_014900,svc_auditing,Medical Auditing,Clinic 14900,Manager 14900,clinic14900@example.com,+1-555-300-6900,2027-04-13,13:00,confirmed,phone_assist,COB-20270413-014900
apt_014901,svc_customer_care,Customer Care,Clinic 14901,Manager 14901,clinic14901@example.com,+1-555-300-6901,2027-04-13,14:15,pending,chatbot,COB-20270413-014901
apt_014902,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14902,Manager 14902,clinic14902@example.com,+1-555-300-6902,2027-04-13,15:30,rescheduled,web_form,COB-20270413-014902
apt_014903,svc_financial_management,Financial Management,Clinic 14903,Manager 14903,clinic14903@example.com,+1-555-300-6903,2027-04-13,16:45,cancelled,phone_assist,COB-20270413-014903
apt_014904,svc_communication,Communication Services,Clinic 14904,Manager 14904,clinic14904@example.com,+1-555-300-6904,2027-04-13,09:00,confirmed,chatbot,COB-20270413-014904
apt_014905,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14905,Manager 14905,clinic14905@example.com,+1-555-300-6905,2027-04-13,10:15,pending,web_form,COB-20270413-014905
apt_014906,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14906,Manager 14906,clinic14906@example.com,+1-555-300-6906,2027-04-13,11:30,rescheduled,phone_assist,COB-20270413-014906
apt_014907,svc_billing_denials,Medical Billing and Denial Management,Clinic 14907,Manager 14907,clinic14907@example.com,+1-555-300-6907,2027-04-13,13:45,cancelled,chatbot,COB-20270413-014907
apt_014908,svc_auditing,Medical Auditing,Clinic 14908,Manager 14908,clinic14908@example.com,+1-555-300-6908,2027-04-13,14:00,confirmed,web_form,COB-20270413-014908
apt_014909,svc_customer_care,Customer Care,Clinic 14909,Manager 14909,clinic14909@example.com,+1-555-300-6909,2027-04-13,15:15,pending,phone_assist,COB-20270413-014909
apt_014910,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14910,Manager 14910,clinic14910@example.com,+1-555-300-6910,2027-04-13,16:30,rescheduled,chatbot,COB-20270413-014910
apt_014911,svc_financial_management,Financial Management,Clinic 14911,Manager 14911,clinic14911@example.com,+1-555-300-6911,2027-04-13,09:45,cancelled,web_form,COB-20270413-014911
apt_014912,svc_communication,Communication Services,Clinic 14912,Manager 14912,clinic14912@example.com,+1-555-300-6912,2027-04-13,10:00,confirmed,phone_assist,COB-20270413-014912
apt_014913,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14913,Manager 14913,clinic14913@example.com,+1-555-300-6913,2027-04-13,11:15,pending,chatbot,COB-20270413-014913
apt_014914,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14914,Manager 14914,clinic14914@example.com,+1-555-300-6914,2027-04-13,13:30,rescheduled,web_form,COB-20270413-014914
apt_014915,svc_billing_denials,Medical Billing and Denial Management,Clinic 14915,Manager 14915,clinic14915@example.com,+1-555-300-6915,2027-04-13,14:45,cancelled,phone_assist,COB-20270413-014915
apt_014916,svc_auditing,Medical Auditing,Clinic 14916,Manager 14916,clinic14916@example.com,+1-555-300-6916,2027-04-13,15:00,confirmed,chatbot,COB-20270413-014916
apt_014917,svc_customer_care,Customer Care,Clinic 14917,Manager 14917,clinic14917@example.com,+1-555-300-6917,2027-04-13,16:15,pending,web_form,COB-20270413-014917
apt_014918,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14918,Manager 14918,clinic14918@example.com,+1-555-300-6918,2027-04-13,09:30,rescheduled,phone_assist,COB-20270413-014918
apt_014919,svc_financial_management,Financial Management,Clinic 14919,Manager 14919,clinic14919@example.com,+1-555-300-6919,2027-04-13,10:45,cancelled,chatbot,COB-20270413-014919
apt_014920,svc_communication,Communication Services,Clinic 14920,Manager 14920,clinic14920@example.com,+1-555-300-6920,2027-04-13,11:00,confirmed,web_form,COB-20270413-014920
apt_014921,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14921,Manager 14921,clinic14921@example.com,+1-555-300-6921,2027-04-14,13:15,pending,phone_assist,COB-20270414-014921
apt_014922,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14922,Manager 14922,clinic14922@example.com,+1-555-300-6922,2027-04-14,14:30,rescheduled,chatbot,COB-20270414-014922
apt_014923,svc_billing_denials,Medical Billing and Denial Management,Clinic 14923,Manager 14923,clinic14923@example.com,+1-555-300-6923,2027-04-14,15:45,cancelled,web_form,COB-20270414-014923
apt_014924,svc_auditing,Medical Auditing,Clinic 14924,Manager 14924,clinic14924@example.com,+1-555-300-6924,2027-04-14,16:00,confirmed,phone_assist,COB-20270414-014924
apt_014925,svc_customer_care,Customer Care,Clinic 14925,Manager 14925,clinic14925@example.com,+1-555-300-6925,2027-04-14,09:15,pending,chatbot,COB-20270414-014925
apt_014926,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14926,Manager 14926,clinic14926@example.com,+1-555-300-6926,2027-04-14,10:30,rescheduled,web_form,COB-20270414-014926
apt_014927,svc_financial_management,Financial Management,Clinic 14927,Manager 14927,clinic14927@example.com,+1-555-300-6927,2027-04-14,11:45,cancelled,phone_assist,COB-20270414-014927
apt_014928,svc_communication,Communication Services,Clinic 14928,Manager 14928,clinic14928@example.com,+1-555-300-6928,2027-04-14,13:00,confirmed,chatbot,COB-20270414-014928
apt_014929,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14929,Manager 14929,clinic14929@example.com,+1-555-300-6929,2027-04-14,14:15,pending,web_form,COB-20270414-014929
apt_014930,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14930,Manager 14930,clinic14930@example.com,+1-555-300-6930,2027-04-14,15:30,rescheduled,phone_assist,COB-20270414-014930
apt_014931,svc_billing_denials,Medical Billing and Denial Management,Clinic 14931,Manager 14931,clinic14931@example.com,+1-555-300-6931,2027-04-14,16:45,cancelled,chatbot,COB-20270414-014931
apt_014932,svc_auditing,Medical Auditing,Clinic 14932,Manager 14932,clinic14932@example.com,+1-555-300-6932,2027-04-14,09:00,confirmed,web_form,COB-20270414-014932
apt_014933,svc_customer_care,Customer Care,Clinic 14933,Manager 14933,clinic14933@example.com,+1-555-300-6933,2027-04-14,10:15,pending,phone_assist,COB-20270414-014933
apt_014934,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14934,Manager 14934,clinic14934@example.com,+1-555-300-6934,2027-04-14,11:30,rescheduled,chatbot,COB-20270414-014934
apt_014935,svc_financial_management,Financial Management,Clinic 14935,Manager 14935,clinic14935@example.com,+1-555-300-6935,2027-04-14,13:45,cancelled,web_form,COB-20270414-014935
apt_014936,svc_communication,Communication Services,Clinic 14936,Manager 14936,clinic14936@example.com,+1-555-300-6936,2027-04-14,14:00,confirmed,phone_assist,COB-20270414-014936
apt_014937,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14937,Manager 14937,clinic14937@example.com,+1-555-300-6937,2027-04-14,15:15,pending,chatbot,COB-20270414-014937
apt_014938,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14938,Manager 14938,clinic14938@example.com,+1-555-300-6938,2027-04-14,16:30,rescheduled,web_form,COB-20270414-014938
apt_014939,svc_billing_denials,Medical Billing and Denial Management,Clinic 14939,Manager 14939,clinic14939@example.com,+1-555-300-6939,2027-04-14,09:45,cancelled,phone_assist,COB-20270414-014939
apt_014940,svc_auditing,Medical Auditing,Clinic 14940,Manager 14940,clinic14940@example.com,+1-555-300-6940,2027-04-14,10:00,confirmed,chatbot,COB-20270414-014940
apt_014941,svc_customer_care,Customer Care,Clinic 14941,Manager 14941,clinic14941@example.com,+1-555-300-6941,2027-04-14,11:15,pending,web_form,COB-20270414-014941
apt_014942,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14942,Manager 14942,clinic14942@example.com,+1-555-300-6942,2027-04-14,13:30,rescheduled,phone_assist,COB-20270414-014942
apt_014943,svc_financial_management,Financial Management,Clinic 14943,Manager 14943,clinic14943@example.com,+1-555-300-6943,2027-04-14,14:45,cancelled,chatbot,COB-20270414-014943
apt_014944,svc_communication,Communication Services,Clinic 14944,Manager 14944,clinic14944@example.com,+1-555-300-6944,2027-04-14,15:00,confirmed,web_form,COB-20270414-014944
apt_014945,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14945,Manager 14945,clinic14945@example.com,+1-555-300-6945,2027-04-14,16:15,pending,phone_assist,COB-20270414-014945
apt_014946,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14946,Manager 14946,clinic14946@example.com,+1-555-300-6946,2027-04-14,09:30,rescheduled,chatbot,COB-20270414-014946
apt_014947,svc_billing_denials,Medical Billing and Denial Management,Clinic 14947,Manager 14947,clinic14947@example.com,+1-555-300-6947,2027-04-14,10:45,cancelled,web_form,COB-20270414-014947
apt_014948,svc_auditing,Medical Auditing,Clinic 14948,Manager 14948,clinic14948@example.com,+1-555-300-6948,2027-04-14,11:00,confirmed,phone_assist,COB-20270414-014948
apt_014949,svc_customer_care,Customer Care,Clinic 14949,Manager 14949,clinic14949@example.com,+1-555-300-6949,2027-04-14,13:15,pending,chatbot,COB-20270414-014949
apt_014950,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14950,Manager 14950,clinic14950@example.com,+1-555-300-6950,2027-04-14,14:30,rescheduled,web_form,COB-20270414-014950
apt_014951,svc_financial_management,Financial Management,Clinic 14951,Manager 14951,clinic14951@example.com,+1-555-300-6951,2027-04-14,15:45,cancelled,phone_assist,COB-20270414-014951
apt_014952,svc_communication,Communication Services,Clinic 14952,Manager 14952,clinic14952@example.com,+1-555-300-6952,2027-04-14,16:00,confirmed,chatbot,COB-20270414-014952
apt_014953,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14953,Manager 14953,clinic14953@example.com,+1-555-300-6953,2027-04-14,09:15,pending,web_form,COB-20270414-014953
apt_014954,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14954,Manager 14954,clinic14954@example.com,+1-555-300-6954,2027-04-14,10:30,rescheduled,phone_assist,COB-20270414-014954
apt_014955,svc_billing_denials,Medical Billing and Denial Management,Clinic 14955,Manager 14955,clinic14955@example.com,+1-555-300-6955,2027-04-14,11:45,cancelled,chatbot,COB-20270414-014955
apt_014956,svc_auditing,Medical Auditing,Clinic 14956,Manager 14956,clinic14956@example.com,+1-555-300-6956,2027-04-14,13:00,confirmed,web_form,COB-20270414-014956
apt_014957,svc_customer_care,Customer Care,Clinic 14957,Manager 14957,clinic14957@example.com,+1-555-300-6957,2027-04-14,14:15,pending,phone_assist,COB-20270414-014957
apt_014958,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14958,Manager 14958,clinic14958@example.com,+1-555-300-6958,2027-04-14,15:30,rescheduled,chatbot,COB-20270414-014958
apt_014959,svc_financial_management,Financial Management,Clinic 14959,Manager 14959,clinic14959@example.com,+1-555-300-6959,2027-04-14,16:45,cancelled,web_form,COB-20270414-014959
apt_014960,svc_communication,Communication Services,Clinic 14960,Manager 14960,clinic14960@example.com,+1-555-300-6960,2027-04-14,09:00,confirmed,phone_assist,COB-20270414-014960
apt_014961,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14961,Manager 14961,clinic14961@example.com,+1-555-300-6961,2027-04-15,10:15,pending,chatbot,COB-20270415-014961
apt_014962,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14962,Manager 14962,clinic14962@example.com,+1-555-300-6962,2027-04-15,11:30,rescheduled,web_form,COB-20270415-014962
apt_014963,svc_billing_denials,Medical Billing and Denial Management,Clinic 14963,Manager 14963,clinic14963@example.com,+1-555-300-6963,2027-04-15,13:45,cancelled,phone_assist,COB-20270415-014963
apt_014964,svc_auditing,Medical Auditing,Clinic 14964,Manager 14964,clinic14964@example.com,+1-555-300-6964,2027-04-15,14:00,confirmed,chatbot,COB-20270415-014964
apt_014965,svc_customer_care,Customer Care,Clinic 14965,Manager 14965,clinic14965@example.com,+1-555-300-6965,2027-04-15,15:15,pending,web_form,COB-20270415-014965
apt_014966,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14966,Manager 14966,clinic14966@example.com,+1-555-300-6966,2027-04-15,16:30,rescheduled,phone_assist,COB-20270415-014966
apt_014967,svc_financial_management,Financial Management,Clinic 14967,Manager 14967,clinic14967@example.com,+1-555-300-6967,2027-04-15,09:45,cancelled,chatbot,COB-20270415-014967
apt_014968,svc_communication,Communication Services,Clinic 14968,Manager 14968,clinic14968@example.com,+1-555-300-6968,2027-04-15,10:00,confirmed,web_form,COB-20270415-014968
apt_014969,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14969,Manager 14969,clinic14969@example.com,+1-555-300-6969,2027-04-15,11:15,pending,phone_assist,COB-20270415-014969
apt_014970,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14970,Manager 14970,clinic14970@example.com,+1-555-300-6970,2027-04-15,13:30,rescheduled,chatbot,COB-20270415-014970
apt_014971,svc_billing_denials,Medical Billing and Denial Management,Clinic 14971,Manager 14971,clinic14971@example.com,+1-555-300-6971,2027-04-15,14:45,cancelled,web_form,COB-20270415-014971
apt_014972,svc_auditing,Medical Auditing,Clinic 14972,Manager 14972,clinic14972@example.com,+1-555-300-6972,2027-04-15,15:00,confirmed,phone_assist,COB-20270415-014972
apt_014973,svc_customer_care,Customer Care,Clinic 14973,Manager 14973,clinic14973@example.com,+1-555-300-6973,2027-04-15,16:15,pending,chatbot,COB-20270415-014973
apt_014974,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14974,Manager 14974,clinic14974@example.com,+1-555-300-6974,2027-04-15,09:30,rescheduled,web_form,COB-20270415-014974
apt_014975,svc_financial_management,Financial Management,Clinic 14975,Manager 14975,clinic14975@example.com,+1-555-300-6975,2027-04-15,10:45,cancelled,phone_assist,COB-20270415-014975
apt_014976,svc_communication,Communication Services,Clinic 14976,Manager 14976,clinic14976@example.com,+1-555-300-6976,2027-04-15,11:00,confirmed,chatbot,COB-20270415-014976
apt_014977,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14977,Manager 14977,clinic14977@example.com,+1-555-300-6977,2027-04-15,13:15,pending,web_form,COB-20270415-014977
apt_014978,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14978,Manager 14978,clinic14978@example.com,+1-555-300-6978,2027-04-15,14:30,rescheduled,phone_assist,COB-20270415-014978
apt_014979,svc_billing_denials,Medical Billing and Denial Management,Clinic 14979,Manager 14979,clinic14979@example.com,+1-555-300-6979,2027-04-15,15:45,cancelled,chatbot,COB-20270415-014979
apt_014980,svc_auditing,Medical Auditing,Clinic 14980,Manager 14980,clinic14980@example.com,+1-555-300-6980,2027-04-15,16:00,confirmed,web_form,COB-20270415-014980
apt_014981,svc_customer_care,Customer Care,Clinic 14981,Manager 14981,clinic14981@example.com,+1-555-300-6981,2027-04-15,09:15,pending,phone_assist,COB-20270415-014981
apt_014982,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14982,Manager 14982,clinic14982@example.com,+1-555-300-6982,2027-04-15,10:30,rescheduled,chatbot,COB-20270415-014982
apt_014983,svc_financial_management,Financial Management,Clinic 14983,Manager 14983,clinic14983@example.com,+1-555-300-6983,2027-04-15,11:45,cancelled,web_form,COB-20270415-014983
apt_014984,svc_communication,Communication Services,Clinic 14984,Manager 14984,clinic14984@example.com,+1-555-300-6984,2027-04-15,13:00,confirmed,phone_assist,COB-20270415-014984
apt_014985,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14985,Manager 14985,clinic14985@example.com,+1-555-300-6985,2027-04-15,14:15,pending,chatbot,COB-20270415-014985
apt_014986,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14986,Manager 14986,clinic14986@example.com,+1-555-300-6986,2027-04-15,15:30,rescheduled,web_form,COB-20270415-014986
apt_014987,svc_billing_denials,Medical Billing and Denial Management,Clinic 14987,Manager 14987,clinic14987@example.com,+1-555-300-6987,2027-04-15,16:45,cancelled,phone_assist,COB-20270415-014987
apt_014988,svc_auditing,Medical Auditing,Clinic 14988,Manager 14988,clinic14988@example.com,+1-555-300-6988,2027-04-15,09:00,confirmed,chatbot,COB-20270415-014988
apt_014989,svc_customer_care,Customer Care,Clinic 14989,Manager 14989,clinic14989@example.com,+1-555-300-6989,2027-04-15,10:15,pending,web_form,COB-20270415-014989
apt_014990,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14990,Manager 14990,clinic14990@example.com,+1-555-300-6990,2027-04-15,11:30,rescheduled,phone_assist,COB-20270415-014990
apt_014991,svc_financial_management,Financial Management,Clinic 14991,Manager 14991,clinic14991@example.com,+1-555-300-6991,2027-04-15,13:45,cancelled,chatbot,COB-20270415-014991
apt_014992,svc_communication,Communication Services,Clinic 14992,Manager 14992,clinic14992@example.com,+1-555-300-6992,2027-04-15,14:00,confirmed,web_form,COB-20270415-014992
apt_014993,svc_credentialing,Credentialing and Provider Maintenance,Clinic 14993,Manager 14993,clinic14993@example.com,+1-555-300-6993,2027-04-15,15:15,pending,phone_assist,COB-20270415-014993
apt_014994,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 14994,Manager 14994,clinic14994@example.com,+1-555-300-6994,2027-04-15,16:30,rescheduled,chatbot,COB-20270415-014994
apt_014995,svc_billing_denials,Medical Billing and Denial Management,Clinic 14995,Manager 14995,clinic14995@example.com,+1-555-300-6995,2027-04-15,09:45,cancelled,web_form,COB-20270415-014995
apt_014996,svc_auditing,Medical Auditing,Clinic 14996,Manager 14996,clinic14996@example.com,+1-555-300-6996,2027-04-15,10:00,confirmed,phone_assist,COB-20270415-014996
apt_014997,svc_customer_care,Customer Care,Clinic 14997,Manager 14997,clinic14997@example.com,+1-555-300-6997,2027-04-15,11:15,pending,chatbot,COB-20270415-014997
apt_014998,svc_digital_marketing,Digital Marketing and Website Services,Clinic 14998,Manager 14998,clinic14998@example.com,+1-555-300-6998,2027-04-15,13:30,rescheduled,web_form,COB-20270415-014998
apt_014999,svc_financial_management,Financial Management,Clinic 14999,Manager 14999,clinic14999@example.com,+1-555-300-6999,2027-04-15,14:45,cancelled,phone_assist,COB-20270415-014999
apt_015000,svc_communication,Communication Services,Clinic 15000,Manager 15000,clinic15000@example.com,+1-555-300-7000,2027-04-15,15:00,confirmed,chatbot,COB-20270415-015000
apt_015001,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15001,Manager 15001,clinic15001@example.com,+1-555-300-7001,2027-04-16,16:15,pending,web_form,COB-20270416-015001
apt_015002,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15002,Manager 15002,clinic15002@example.com,+1-555-300-7002,2027-04-16,09:30,rescheduled,phone_assist,COB-20270416-015002
apt_015003,svc_billing_denials,Medical Billing and Denial Management,Clinic 15003,Manager 15003,clinic15003@example.com,+1-555-300-7003,2027-04-16,10:45,cancelled,chatbot,COB-20270416-015003
apt_015004,svc_auditing,Medical Auditing,Clinic 15004,Manager 15004,clinic15004@example.com,+1-555-300-7004,2027-04-16,11:00,confirmed,web_form,COB-20270416-015004
apt_015005,svc_customer_care,Customer Care,Clinic 15005,Manager 15005,clinic15005@example.com,+1-555-300-7005,2027-04-16,13:15,pending,phone_assist,COB-20270416-015005
apt_015006,svc_digital_marketing,Digital Marketing and Website Services,Clinic 15006,Manager 15006,clinic15006@example.com,+1-555-300-7006,2027-04-16,14:30,rescheduled,chatbot,COB-20270416-015006
apt_015007,svc_financial_management,Financial Management,Clinic 15007,Manager 15007,clinic15007@example.com,+1-555-300-7007,2027-04-16,15:45,cancelled,web_form,COB-20270416-015007
apt_015008,svc_communication,Communication Services,Clinic 15008,Manager 15008,clinic15008@example.com,+1-555-300-7008,2027-04-16,16:00,confirmed,phone_assist,COB-20270416-015008
apt_015009,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15009,Manager 15009,clinic15009@example.com,+1-555-300-7009,2027-04-16,09:15,pending,chatbot,COB-20270416-015009
apt_015010,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15010,Manager 15010,clinic15010@example.com,+1-555-300-7010,2027-04-16,10:30,rescheduled,web_form,COB-20270416-015010
apt_015011,svc_billing_denials,Medical Billing and Denial Management,Clinic 15011,Manager 15011,clinic15011@example.com,+1-555-300-7011,2027-04-16,11:45,cancelled,phone_assist,COB-20270416-015011
apt_015012,svc_auditing,Medical Auditing,Clinic 15012,Manager 15012,clinic15012@example.com,+1-555-300-7012,2027-04-16,13:00,confirmed,chatbot,COB-20270416-015012
apt_015013,svc_customer_care,Customer Care,Clinic 15013,Manager 15013,clinic15013@example.com,+1-555-300-7013,2027-04-16,14:15,pending,web_form,COB-20270416-015013
apt_015014,svc_digital_marketing,Digital Marketing and Website Services,Clinic 15014,Manager 15014,clinic15014@example.com,+1-555-300-7014,2027-04-16,15:30,rescheduled,phone_assist,COB-20270416-015014
apt_015015,svc_financial_management,Financial Management,Clinic 15015,Manager 15015,clinic15015@example.com,+1-555-300-7015,2027-04-16,16:45,cancelled,chatbot,COB-20270416-015015
apt_015016,svc_communication,Communication Services,Clinic 15016,Manager 15016,clinic15016@example.com,+1-555-300-7016,2027-04-16,09:00,confirmed,web_form,COB-20270416-015016
apt_015017,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15017,Manager 15017,clinic15017@example.com,+1-555-300-7017,2027-04-16,10:15,pending,phone_assist,COB-20270416-015017
apt_015018,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15018,Manager 15018,clinic15018@example.com,+1-555-300-7018,2027-04-16,11:30,rescheduled,chatbot,COB-20270416-015018
apt_015019,svc_billing_denials,Medical Billing and Denial Management,Clinic 15019,Manager 15019,clinic15019@example.com,+1-555-300-7019,2027-04-16,13:45,cancelled,web_form,COB-20270416-015019
apt_015020,svc_auditing,Medical Auditing,Clinic 15020,Manager 15020,clinic15020@example.com,+1-555-300-7020,2027-04-16,14:00,confirmed,phone_assist,COB-20270416-015020
apt_015021,svc_customer_care,Customer Care,Clinic 15021,Manager 15021,clinic15021@example.com,+1-555-300-7021,2027-04-16,15:15,pending,chatbot,COB-20270416-015021
apt_015022,svc_digital_marketing,Digital Marketing and Website Services,Clinic 15022,Manager 15022,clinic15022@example.com,+1-555-300-7022,2027-04-16,16:30,rescheduled,web_form,COB-20270416-015022
apt_015023,svc_financial_management,Financial Management,Clinic 15023,Manager 15023,clinic15023@example.com,+1-555-300-7023,2027-04-16,09:45,cancelled,phone_assist,COB-20270416-015023
apt_015024,svc_communication,Communication Services,Clinic 15024,Manager 15024,clinic15024@example.com,+1-555-300-7024,2027-04-16,10:00,confirmed,chatbot,COB-20270416-015024
apt_015025,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15025,Manager 15025,clinic15025@example.com,+1-555-300-7025,2027-04-16,11:15,pending,web_form,COB-20270416-015025
apt_015026,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15026,Manager 15026,clinic15026@example.com,+1-555-300-7026,2027-04-16,13:30,rescheduled,phone_assist,COB-20270416-015026
apt_015027,svc_billing_denials,Medical Billing and Denial Management,Clinic 15027,Manager 15027,clinic15027@example.com,+1-555-300-7027,2027-04-16,14:45,cancelled,chatbot,COB-20270416-015027
apt_015028,svc_auditing,Medical Auditing,Clinic 15028,Manager 15028,clinic15028@example.com,+1-555-300-7028,2027-04-16,15:00,confirmed,web_form,COB-20270416-015028
apt_015029,svc_customer_care,Customer Care,Clinic 15029,Manager 15029,clinic15029@example.com,+1-555-300-7029,2027-04-16,16:15,pending,phone_assist,COB-20270416-015029
apt_015030,svc_digital_marketing,Digital Marketing and Website Services,Clinic 15030,Manager 15030,clinic15030@example.com,+1-555-300-7030,2027-04-16,09:30,rescheduled,chatbot,COB-20270416-015030
apt_015031,svc_financial_management,Financial Management,Clinic 15031,Manager 15031,clinic15031@example.com,+1-555-300-7031,2027-04-16,10:45,cancelled,web_form,COB-20270416-015031
apt_015032,svc_communication,Communication Services,Clinic 15032,Manager 15032,clinic15032@example.com,+1-555-300-7032,2027-04-16,11:00,confirmed,phone_assist,COB-20270416-015032
apt_015033,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15033,Manager 15033,clinic15033@example.com,+1-555-300-7033,2027-04-16,13:15,pending,chatbot,COB-20270416-015033
apt_015034,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15034,Manager 15034,clinic15034@example.com,+1-555-300-7034,2027-04-16,14:30,rescheduled,web_form,COB-20270416-015034
apt_015035,svc_billing_denials,Medical Billing and Denial Management,Clinic 15035,Manager 15035,clinic15035@example.com,+1-555-300-7035,2027-04-16,15:45,cancelled,phone_assist,COB-20270416-015035
apt_015036,svc_auditing,Medical Auditing,Clinic 15036,Manager 15036,clinic15036@example.com,+1-555-300-7036,2027-04-16,16:00,confirmed,chatbot,COB-20270416-015036
apt_015037,svc_customer_care,Customer Care,Clinic 15037,Manager 15037,clinic15037@example.com,+1-555-300-7037,2027-04-16,09:15,pending,web_form,COB-20270416-015037
apt_015038,svc_digital_marketing,Digital Marketing and Website Services,Clinic 15038,Manager 15038,clinic15038@example.com,+1-555-300-7038,2027-04-16,10:30,rescheduled,phone_assist,COB-20270416-015038
apt_015039,svc_financial_management,Financial Management,Clinic 15039,Manager 15039,clinic15039@example.com,+1-555-300-7039,2027-04-16,11:45,cancelled,chatbot,COB-20270416-015039
apt_015040,svc_communication,Communication Services,Clinic 15040,Manager 15040,clinic15040@example.com,+1-555-300-7040,2027-04-16,13:00,confirmed,web_form,COB-20270416-015040
apt_015041,svc_credentialing,Credentialing and Provider Maintenance,Clinic 15041,Manager 15041,clinic15041@example.com,+1-555-300-7041,2027-04-17,14:15,pending,phone_assist,COB-20270417-015041
apt_015042,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 15042,Manager 15042,clinic15042@example.com,+1-555-300-7042,2027-04-17,15:30,rescheduled,chatbot,COB-20270417-015042
apt_015043,svc_billing_denials,Medical Billing and Denial Management,Clinic 15043,Manager 15043,clinic15043@example.com,+1-555-300-7043,2027-04-17,16:45,cancelled,web_form,COB-20270417-015043
apt_015044,svc_auditing,Medical Auditing,Clinic 15044,Manager 15044,clinic15044@example.com,+1-555-300-7044,2027-04-17,09:00,confirmed,phone_assist,COB-20270417-015044
apt_015045,svc_customer_care,Customer Care,Clinic 15045,Manager 15045,clinic15045@example.com,+1-555-300-7045,2027-04-17,10:15,pending,chatbot,COB-20270417-015045
